"work_year","experience_level","job_title","salary","remote_ratio","company_size"
"2024","3","Research Scientist","117000","0","2"
"2024","2","Data Engineer","72777","0","2"
"2024","2","Data Engineer","61666","0","2"
"2024","2","Data Scientist","204000","0","2"
"2024","2","Data Scientist","134000","0","2"
"2024","2","Data Specialist","75423","0","2"
"2024","2","Data Specialist","45790","0","2"
"2024","2","Research Scientist","251000","0","2"
"2024","2","Research Scientist","177000","0","2"
"2024","3","Data Engineer","300000","0","2"
"2024","3","Data Engineer","250000","0","2"
"2024","3","Research Scientist","293000","0","2"
"2024","3","Research Scientist","213000","0","2"
"2024","2","Data Scientist","204000","0","2"
"2024","2","Data Scientist","134000","0","2"
"2024","3","Machine Learning Engineer","410000","0","2"
"2024","3","Machine Learning Engineer","274000","0","2"
"2024","3","Applied Scientist","260000","0","3"
"2024","3","Applied Scientist","136000","0","3"
"2024","3","Data Scientist","242000","0","2"
"2024","3","Data Scientist","173000","0","2"
"2024","2","Applied Scientist","222200","0","3"
"2024","2","Applied Scientist","136000","0","3"
"2024","3","Data Analyst","164000","0","2"
"2024","3","Data Analyst","115000","0","2"
"2024","1","Research Scientist","173000","0","2"
"2024","1","Research Scientist","117000","0","2"
"2024","2","Data Engineer","205600","0","3"
"2024","2","Data Engineer","105700","0","3"
"2024","3","Data Scientist","281000","0","2"
"2024","3","Data Scientist","206000","0","2"
"2024","3","Research Scientist","337000","0","2"
"2024","3","Research Scientist","237000","0","2"
"2024","3","Business Intelligence Engineer","165600","0","3"
"2024","3","Business Intelligence Engineer","65800","0","3"
"2024","3","Data Scientist","196900","0","2"
"2024","3","Data Scientist","186526","0","2"
"2024","1","Data Engineer","185000","0","3"
"2024","1","Data Engineer","81000","0","3"
"2024","2","Machine Learning Engineer","256500","0","2"
"2024","2","Machine Learning Engineer","170700","0","2"
"2024","3","Data Product Manager","200000","100","2"
"2024","3","Data Product Manager","150000","100","2"
"2024","2","Data Scientist","180000","0","2"
"2024","2","Data Scientist","160000","0","2"
"2024","3","Machine Learning Engineer","270000","0","2"
"2024","3","Machine Learning Engineer","183600","0","2"
"2024","3","Research Engineer","240000","0","2"
"2024","3","Research Engineer","170000","0","2"
"2024","3","Research Engineer","321000","0","2"
"2024","3","Research Engineer","214000","0","2"
"2024","1","Data Analyst","145000","100","2"
"2024","1","Data Analyst","110000","100","2"
"2024","3","Data Engineer","256500","0","2"
"2024","3","Data Engineer","138900","0","2"
"2024","3","Data Engineer","140000","100","2"
"2024","3","Data Engineer","115000","100","2"
"2024","2","MLOps Engineer","210000","0","2"
"2024","2","MLOps Engineer","140000","0","2"
"2024","3","Data Scientist","279400","0","2"
"2024","3","Data Scientist","248920","0","2"
"2024","2","Machine Learning Engineer","200000","0","2"
"2024","2","Machine Learning Engineer","140000","0","2"
"2024","2","Data Scientist","204000","0","2"
"2024","2","Data Scientist","134000","0","2"
"2024","3","Data Analyst","184000","0","2"
"2024","3","Data Analyst","147200","0","2"
"2024","3","Data Scientist","198000","100","2"
"2024","3","Data Scientist","143000","100","2"
"2024","2","Applied Scientist","222200","0","3"
"2024","2","Applied Scientist","136000","0","3"
"2024","3","Computer Vision Engineer","200000","0","2"
"2024","3","Computer Vision Engineer","160000","0","2"
"2024","2","Data Engineer","243300","0","2"
"2024","2","Data Engineer","131500","0","2"
"2024","2","Research Scientist","149000","0","2"
"2024","2","Research Scientist","106000","0","2"
"2024","2","Data Engineer","220000","0","2"
"2024","2","Data Engineer","160000","0","2"
"2024","3","Machine Learning Engineer","237000","0","2"
"2024","3","Machine Learning Engineer","161200","0","2"
"2024","2","Research Scientist","251000","0","2"
"2024","2","Research Scientist","177000","0","2"
"2024","2","Research Engineer","208000","0","2"
"2024","2","Research Engineer","146994","0","2"
"2024","2","Research Scientist","251000","0","2"
"2024","2","Research Scientist","177000","0","2"
"2024","1","Data Analyst","160000","0","2"
"2024","1","Data Analyst","120000","0","2"
"2024","2","Research Scientist","208000","0","2"
"2024","2","Research Scientist","143000","0","2"
"2024","2","Research Scientist","251000","0","2"
"2024","2","Research Scientist","177000","0","2"
"2024","2","Data Scientist","279400","0","2"
"2024","2","Data Scientist","250104","0","2"
"2024","2","Research Scientist","251000","0","2"
"2024","2","Research Scientist","177000","0","2"
"2024","2","Research Scientist","208000","0","2"
"2024","2","Research Scientist","143000","0","2"
"2024","2","Research Scientist","173000","0","2"
"2024","2","Research Scientist","117000","0","2"
"2024","3","Data Architect","204000","0","2"
"2024","3","Data Architect","148000","0","2"
"2024","3","Research Engineer","234000","0","2"
"2024","3","Research Engineer","146000","0","2"
"2024","3","Applied Scientist","282200","0","2"
"2024","3","Applied Scientist","133600","0","2"
"2024","3","Machine Learning Engineer","260500","0","2"
"2024","3","Machine Learning Engineer","173400","0","2"
"2024","3","Data Architect","160000","0","2"
"2024","3","Data Architect","100000","0","2"
"2024","2","AI Engineer","160000","0","2"
"2024","2","AI Engineer","80000","0","2"
"2024","3","Data Scientist","176000","100","2"
"2024","3","Data Scientist","72700","100","2"
"2024","3","Data Scientist","235400","0","2"
"2024","3","Data Scientist","209720","0","2"
"2024","2","Data Scientist","353500","0","2"
"2024","2","Data Scientist","70800","0","2"
"2024","3","Data Engineer","235400","100","2"
"2024","3","Data Engineer","179938","100","2"
"2024","2","Computer Vision Engineer","173000","0","2"
"2024","2","Computer Vision Engineer","117000","0","2"
"2024","1","Insight Analyst","47756","0","2"
"2024","1","Insight Analyst","41227","0","2"
"2024","2","Research Scientist","208000","0","2"
"2024","2","Research Scientist","143000","0","2"
"2024","3","Data Engineer","196900","0","2"
"2024","3","Data Engineer","178418","0","2"
"2024","2","Data Scientist","198600","0","2"
"2024","2","Data Scientist","94300","0","2"
"2024","2","Machine Learning Engineer","240240","0","2"
"2024","2","Machine Learning Engineer","214032","0","2"
"2024","2","Data Analyst","137000","0","2"
"2024","2","Data Analyst","60400","0","2"
"2024","1","Data Analyst","245520","0","2"
"2024","1","Data Analyst","223202","0","2"
"2024","3","Data Architect","291900","0","2"
"2024","3","Data Architect","64300","0","2"
"2024","2","Research Scientist","173000","0","2"
"2024","2","Research Scientist","117000","0","2"
"2024","2","Research Scientist","173000","0","2"
"2024","2","Research Scientist","117000","0","2"
"2024","2","Data Scientist","128600","0","2"
"2024","2","Data Scientist","90500","0","2"
"2024","3","Applied Scientist","282200","0","2"
"2024","3","Applied Scientist","133600","0","2"
"2024","1","Machine Learning Engineer","143400","0","2"
"2024","1","Machine Learning Engineer","98900","0","2"
"2024","3","Applied Scientist","251000","100","2"
"2024","3","Applied Scientist","177008","100","2"
"2024","2","Research Engineer","240240","0","2"
"2024","2","Research Engineer","203350","0","2"
"2024","2","Data Scientist","95000","0","2"
"2024","2","Data Scientist","70000","0","2"
"2024","1","Data Analyst","90000","0","2"
"2024","1","Data Analyst","30000","0","2"
"2024","3","Research Scientist","251000","0","2"
"2024","3","Research Scientist","177000","0","2"
"2024","3","Data Scientist","213000","0","2"
"2024","3","Data Scientist","150000","0","2"
"2024","3","Data Scientist","179101","100","2"
"2024","3","Data Scientist","105353","100","2"
"2024","3","Data Engineer","282200","0","2"
"2024","3","Data Engineer","133600","0","2"
"2024","2","Research Scientist","173000","0","2"
"2024","2","Research Scientist","117000","0","2"
"2024","3","Research Scientist","293000","0","2"
"2024","3","Research Scientist","213000","0","2"
"2024","2","Research Scientist","208000","0","2"
"2024","2","Research Scientist","146994","0","2"
"2024","2","Research Scientist","200200","0","2"
"2024","2","Research Scientist","189473","0","2"
"2024","2","Data Scientist","171000","0","2"
"2024","2","Data Scientist","109000","0","2"
"2024","2","Research Scientist","208000","0","2"
"2024","2","Research Scientist","143000","0","2"
"2024","2","Research Engineer","173000","0","2"
"2024","2","Research Engineer","117000","0","2"
"2024","2","Research Scientist","173000","0","2"
"2024","2","Research Scientist","117000","0","2"
"2024","2","Data Engineer","242000","0","2"
"2024","2","Data Engineer","173000","0","2"
"2024","2","Data Scientist","196900","0","2"
"2024","2","Data Scientist","180393","0","2"
"2024","2","Business Intelligence","110400","0","2"
"2024","2","Business Intelligence","76500","0","2"
"2024","3","Research Analyst","175000","0","2"
"2024","3","Research Analyst","130000","0","2"
"2024","2","Data Scientist","281000","0","2"
"2024","2","Data Scientist","206000","0","2"
"2024","4","Data Scientist","338000","0","2"
"2024","4","Data Scientist","156000","0","2"
"2024","2","Research Engineer","173000","0","2"
"2024","2","Research Engineer","117000","0","2"
"2024","2","Data Scientist","196900","0","2"
"2024","2","Data Scientist","179551","0","2"
"2024","2","Data Engineer","279400","0","2"
"2024","2","Data Engineer","257984","0","2"
"2024","3","Research Engineer","137000","0","2"
"2024","3","Research Engineer","117000","0","2"
"2024","2","Research Scientist","293000","0","2"
"2024","2","Research Scientist","213000","0","2"
"2024","3","Computer Vision Engineer","251000","0","2"
"2024","3","Computer Vision Engineer","177008","0","2"
"2024","2","Research Scientist","204000","0","2"
"2024","2","Research Scientist","134000","0","2"
"2024","3","Research Scientist","173000","100","2"
"2024","3","Research Scientist","117000","100","2"
"2024","2","Computer Vision Engineer","290180","0","2"
"2024","2","Computer Vision Engineer","234130","0","2"
"2024","3","Data Engineer","196900","0","2"
"2024","3","Data Engineer","183552","0","2"
"2024","3","Research Engineer","173000","0","2"
"2024","3","Research Engineer","117000","0","2"
"2024","2","Data Engineer","235400","100","2"
"2024","2","Data Engineer","191373","100","2"
"2024","2","Data Engineer","196900","0","2"
"2024","2","Data Engineer","182781","0","2"
"2024","2","Research Engineer","251000","100","2"
"2024","2","Research Engineer","177008","100","2"
"2024","2","Research Scientist","173000","0","2"
"2024","2","Research Scientist","117000","0","2"
"2024","2","Data Scientist","281000","0","2"
"2024","2","Data Scientist","206000","0","2"
"2024","3","Data Scientist","208300","0","2"
"2024","3","Data Scientist","130100","0","2"
"2024","3","Applied Scientist","282200","0","2"
"2024","3","Applied Scientist","133600","0","2"
"2024","3","Data Scientist","277000","0","2"
"2024","3","Data Scientist","173000","0","2"
"2024","2","Business Intelligence","174500","100","2"
"2024","2","Business Intelligence","126800","100","2"
"2024","3","Data Engineer","135000","0","2"
"2024","3","Data Engineer","115000","0","2"
"2024","3","Data Engineer","220000","0","2"
"2024","3","Data Engineer","137500","0","2"
"2024","3","Data Engineer","247200","0","2"
"2024","3","Data Engineer","118450","0","2"
"2024","3","Business Intelligence Lead","144300","100","2"
"2024","3","Business Intelligence Lead","104800","100","2"
"2024","3","Data Analyst","108500","100","2"
"2024","3","Data Analyst","78800","100","2"
"2024","3","Data Scientist","201900","0","2"
"2024","3","Data Scientist","83430","0","2"
"2024","1","Data Analyst","291900","0","2"
"2024","1","Data Analyst","103800","0","2"
"2024","3","Business Intelligence Developer","118000","100","2"
"2024","3","Business Intelligence Developer","89500","100","2"
"2024","3","Data Scientist","238600","0","2"
"2024","3","Data Scientist","112000","0","2"
"2024","2","Data Manager","58717","0","2"
"2024","2","Data Manager","49183","0","2"
"2024","1","Business Intelligence Developer","80000","100","2"
"2024","1","Business Intelligence Developer","60500","100","2"
"2024","3","Business Intelligence Engineer","108500","100","2"
"2024","3","Business Intelligence Engineer","78800","100","2"
"2024","2","BI Analyst","188400","0","2"
"2024","2","BI Analyst","125600","0","2"
"2024","3","Data Scientist","220000","0","2"
"2024","3","Data Scientist","96600","0","2"
"2024","3","Data Scientist","267800","0","2"
"2024","3","Data Scientist","136218","0","2"
"2024","2","Data Scientist","144200","0","2"
"2024","2","Data Scientist","72100","0","2"
"2024","3","Data Scientist","247200","0","2"
"2024","3","Data Scientist","124373","0","2"
"2024","3","Machine Learning Engineer","237600","0","2"
"2024","3","Machine Learning Engineer","146900","0","2"
"2024","2","Machine Learning Scientist","179000","0","2"
"2024","2","Machine Learning Scientist","112000","0","2"
"2024","1","Data Analyst","57600","0","2"
"2024","1","Data Analyst","50700","0","2"
"2024","3","Research Engineer","234000","0","2"
"2024","3","Research Engineer","146000","0","2"
"2024","3","Robotics Software Engineer","260000","0","2"
"2024","3","Robotics Software Engineer","132000","0","2"
"2024","1","Insight Analyst","85000","100","2"
"2024","1","Insight Analyst","70000","100","2"
"2024","3","Data Engineer","185000","0","2"
"2024","3","Data Engineer","120000","0","2"
"2024","2","AI Software Engineer","143896","0","2"
"2024","2","AI Software Engineer","89040","0","2"
"2024","3","Applied Scientist","238600","0","2"
"2024","3","Applied Scientist","112000","0","2"
"2024","2","Data Engineer","137930","0","2"
"2024","2","Data Engineer","74270","0","2"
"2024","1","Data Analyst","85420","0","2"
"2024","1","Data Analyst","50000","0","2"
"2024","3","Machine Learning Engineer","216000","0","2"
"2024","3","Machine Learning Engineer","136000","0","2"
"2024","2","Data Analyst","140000","0","2"
"2024","2","Data Analyst","110000","0","2"
"2024","3","Data Scientist","75000","0","2"
"2024","3","Data Scientist","50000","0","2"
"2024","3","Machine Learning Engineer","199000","0","2"
"2024","3","Machine Learning Engineer","183000","0","2"
"2024","2","Data Engineer","243300","0","2"
"2024","2","Data Engineer","131500","0","2"
"2024","3","Data Scientist","260000","0","2"
"2024","3","Data Scientist","132250","0","2"
"2024","2","Machine Learning Engineer","116050","100","2"
"2024","2","Data Scientist","189800","100","2"
"2024","2","Data Scientist","105600","100","2"
"2024","2","Data Scientist","192386","0","2"
"2024","2","Data Scientist","135000","0","2"
"2024","1","Data Engineer","83500","0","2"
"2024","1","Data Engineer","52500","0","2"
"2024","3","Data Engineer","201500","100","2"
"2024","3","Data Engineer","183000","100","2"
"2024","2","Data Analyst","120000","100","2"
"2024","2","Data Analyst","100000","100","2"
"2024","1","Data Analyst","30000","0","2"
"2024","1","Data Analyst","30000","0","2"
"2024","1","Business Intelligence Developer","100000","100","2"
"2024","1","Business Intelligence Developer","80000","100","2"
"2024","2","Data Scientist","257600","0","2"
"2024","2","Data Scientist","146000","0","2"
"2024","4","Data Scientist","300000","100","2"
"2024","4","Data Scientist","220000","100","2"
"2024","4","Data Scientist","220000","100","2"
"2024","4","Data Scientist","180000","100","2"
"2024","3","Data Engineer","240000","100","2"
"2024","3","Data Engineer","190000","100","2"
"2024","3","Data Architect","160000","0","2"
"2024","3","Data Architect","110000","0","2"
"2024","4","Data Scientist","233850","0","2"
"2024","4","Data Scientist","161300","0","2"
"2024","3","Data Engineer","229900","100","2"
"2024","3","Data Engineer","167200","100","2"
"2024","3","Data Scientist","252000","0","2"
"2024","3","Data Scientist","168000","0","2"
"2024","3","Data Engineer","185000","100","2"
"2024","3","Data Engineer","160000","100","2"
"2024","3","Machine Learning Engineer","284900","0","2"
"2024","3","Machine Learning Engineer","161700","0","2"
"2024","2","Data Scientist","212780","0","2"
"2024","2","Data Scientist","178660","0","2"
"2024","3","Data Scientist","112500","0","2"
"2024","3","Data Scientist","112500","0","2"
"2024","3","Data Engineer","175000","0","2"
"2024","3","Data Engineer","117000","0","2"
"2024","1","Data Analyst","85000","0","2"
"2024","1","Data Analyst","65000","0","2"
"2024","2","Machine Learning Engineer","284900","0","2"
"2024","2","Machine Learning Engineer","161700","0","2"
"2024","1","Data Scientist","198600","0","2"
"2024","1","Data Scientist","94300","0","2"
"2024","3","Data Scientist","135800","100","2"
"2024","3","Data Scientist","95100","100","2"
"2024","1","Data Scientist","86900","100","2"
"2024","1","Data Scientist","60800","100","2"
"2024","3","Business Intelligence","140000","0","2"
"2024","3","Business Intelligence","85000","0","2"
"2024","2","Data Engineer","68750","0","2"
"2024","2","Data Engineer","56250","0","2"
"2024","2","Data Scientist","110000","100","2"
"2024","2","Data Scientist","80000","100","2"
"2024","2","Machine Learning Researcher","208300","0","2"
"2024","2","Machine Learning Researcher","138900","0","2"
"2024","3","Business Intelligence","238600","0","2"
"2024","3","Business Intelligence","112000","0","2"
"2024","3","Machine Learning Engineer","245400","100","2"
"2024","3","Machine Learning Engineer","139000","100","2"
"2024","3","Research Scientist","282200","0","2"
"2024","3","Research Scientist","133600","0","2"
"2024","3","Data Analyst","57000","0","2"
"2024","3","Data Analyst","57000","0","2"
"2024","2","Data Manager","192170","0","2"
"2024","2","Data Manager","118800","0","2"
"2024","3","Data Scientist","240000","0","2"
"2024","3","Data Scientist","120750","0","2"
"2024","1","Data Management Specialist","75803","0","2"
"2024","1","Data Management Specialist","60642","0","2"
"2024","3","Applied Scientist","238600","0","2"
"2024","3","Applied Scientist","112000","0","2"
"2024","3","AI Architect","283850","100","2"
"2024","3","AI Architect","144650","100","2"
"2024","1","Data Scientist","172000","0","2"
"2024","1","Data Scientist","75600","0","2"
"2024","2","Data Scientist","92222","0","2"
"2024","2","Data Scientist","62395","0","2"
"2024","1","Machine Learning Engineer","243300","0","2"
"2024","1","Machine Learning Engineer","131500","0","2"
"2024","2","Data Modeler","114000","0","2"
"2024","2","Data Modeler","69000","0","2"
"2024","1","Applied Scientist","165400","0","2"
"2024","1","Applied Scientist","76400","0","2"
"2024","2","Data Scientist","75000","0","2"
"2024","2","Data Scientist","54000","0","2"
"2024","2","Data Engineer","190000","0","2"
"2024","2","Data Engineer","140000","0","2"
"2024","3","Data Scientist","220000","0","2"
"2024","3","Data Scientist","137500","0","2"
"2024","3","Data Scientist","188500","0","2"
"2024","3","Data Scientist","165100","0","2"
"2024","3","Research Scientist","300000","100","2"
"2024","3","Research Scientist","225000","100","2"
"2024","3","Data Scientist","271000","0","2"
"2024","3","Data Scientist","159000","0","2"
"2024","2","Data Engineer","145000","0","2"
"2024","2","Data Engineer","102000","0","2"
"2024","3","Machine Learning Engineer","178200","0","2"
"2024","3","Machine Learning Engineer","74800","0","2"
"2024","3","Data Architect","175000","0","2"
"2024","3","Data Architect","117000","0","2"
"2024","1","Data Scientist","108700","100","2"
"2024","1","Data Scientist","76100","100","2"
"2024","2","Data Analyst","80000","100","2"
"2024","2","Data Analyst","70000","100","2"
"2024","2","Research Scientist","130000","0","2"
"2024","2","Research Scientist","81700","0","2"
"2024","3","Data Analytics Manager","238600","0","2"
"2024","3","Data Analytics Manager","112000","0","2"
"2024","1","Data Scientist","65000","0","2"
"2024","1","Data Scientist","55000","0","2"
"2024","2","Applied Scientist","198600","0","2"
"2024","2","Applied Scientist","94300","0","2"
"2024","3","Data Engineer","135000","0","2"
"2024","3","Data Engineer","115000","0","2"
"2024","1","Data Analyst","70000","0","2"
"2024","1","Data Analyst","50000","0","2"
"2024","3","Data Architect","185000","0","2"
"2024","3","Data Architect","104000","0","2"
"2024","2","Business Intelligence Engineer","185000","0","3"
"2024","2","Business Intelligence Engineer","79600","0","3"
"2024","3","Data Scientist","238600","0","2"
"2024","3","Data Scientist","112000","0","2"
"2024","1","Data Analyst","62500","0","2"
"2024","1","Data Analyst","43750","0","2"
"2024","3","Data Engineer","256500","0","2"
"2024","3","Data Engineer","138900","0","2"
"2024","3","Data Lead","123500","0","2"
"2024","3","Data Lead","73500","0","2"
"2024","2","Data Engineer","130000","100","2"
"2024","2","Data Engineer","130000","100","2"
"2024","1","Applied Scientist","252500","0","2"
"2024","1","Applied Scientist","133500","0","2"
"2024","4","Data Scientist","230000","0","2"
"2024","4","Data Scientist","200000","0","2"
"2024","3","Data Engineer","185000","0","2"
"2024","3","Data Engineer","140000","0","2"
"2024","3","Machine Learning Engineer","130100","0","2"
"2024","3","Machine Learning Engineer","130100","0","2"
"2024","2","Data Engineer","198100","0","2"
"2024","2","Data Engineer","110219","0","2"
"2024","2","Data Engineer","175000","0","2"
"2024","2","Data Engineer","117000","0","2"
"2024","2","Data Specialist","85000","0","2"
"2024","2","Data Specialist","72400","0","2"
"2024","2","Business Intelligence Developer","95413","100","2"
"2024","2","Business Intelligence Developer","70692","100","2"
"2024","2","Research Engineer","151500","0","2"
"2024","2","Research Engineer","101000","0","2"
"2024","3","Data Architect","164000","0","2"
"2024","3","Data Architect","117000","0","2"
"2024","3","Data Scientist","105000","0","2"
"2024","3","Data Scientist","85000","0","2"
"2024","3","Data Scientist","252000","0","2"
"2024","3","Data Scientist","168000","0","2"
"2024","4","Data Scientist","255000","0","2"
"2024","4","Data Scientist","205000","0","2"
"2024","3","Data Engineer","223000","100","2"
"2024","3","Data Engineer","159300","100","2"
"2024","2","Data Engineer","106250","0","2"
"2024","2","Data Engineer","87500","0","2"
"2024","4","Business Intelligence","288000","100","2"
"2024","4","Business Intelligence","250000","100","2"
"2024","3","Research Scientist","275000","100","2"
"2024","3","Research Scientist","200000","100","2"
"2024","3","Data Scientist","260000","0","2"
"2024","3","Data Scientist","192000","0","2"
"2024","2","Machine Learning Scientist","284900","0","2"
"2024","2","Machine Learning Scientist","161700","0","2"
"2024","3","Machine Learning Engineer","243300","0","2"
"2024","3","Machine Learning Engineer","131500","0","2"
"2024","3","Data Analyst","95000","100","2"
"2024","3","Data Analyst","85000","100","2"
"2024","2","Data Manager","113000","0","2"
"2024","2","Data Manager","81500","0","2"
"2024","2","Data Engineer","160000","0","2"
"2024","2","Data Engineer","130000","0","2"
"2024","3","Applied Scientist","256500","0","2"
"2024","3","Applied Scientist","170700","0","2"
"2024","3","Research Engineer","350000","0","2"
"2024","3","Research Engineer","200000","0","2"
"2024","3","Research Scientist","300200","0","2"
"2024","3","Research Scientist","170700","0","2"
"2024","3","Data Engineer","243300","0","2"
"2024","3","Data Engineer","131500","0","2"
"2024","1","Data Analyst","109000","0","2"
"2024","1","Data Analyst","66000","0","2"
"2024","2","Data Architect","138000","0","3"
"2024","2","Data Architect","120000","0","3"
"2024","2","Data Scientist","158200","0","2"
"2024","2","Data Scientist","65600","0","2"
"2024","3","AI Scientist","250000","0","2"
"2024","3","AI Scientist","150000","0","2"
"2024","2","Data Engineer","137000","0","2"
"2024","2","Data Engineer","60400","0","2"
"2024","1","Data Reporting Analyst","59513","0","2"
"2024","1","Data Reporting Analyst","49576","0","2"
"2024","3","Data Scientist","164600","0","2"
"2024","3","Data Scientist","99200","0","2"
"2024","3","AI Engineer","205000","0","2"
"2024","3","AI Engineer","140000","0","2"
"2024","3","Data Management Specialist","170000","0","2"
"2024","3","Data Management Specialist","145000","0","2"
"2024","3","Data Architect","234000","0","2"
"2024","3","Data Architect","146000","0","2"
"2024","3","AI Architect","251600","0","2"
"2024","3","AI Architect","96800","0","2"
"2024","1","Data Analyst","85000","0","2"
"2024","1","Data Analyst","70000","0","2"
"2024","2","Business Intelligence","103798","0","2"
"2024","2","Business Intelligence","83038","0","2"
"2024","2","Machine Learning Engineer","240000","0","2"
"2024","2","Machine Learning Engineer","136800","0","2"
"2024","1","Data Architect","106000","0","2"
"2024","1","Data Architect","51600","0","2"
"2024","2","Data Engineer","149600","0","2"
"2024","2","Data Engineer","90200","0","2"
"2024","3","Data Engineer","170640","100","2"
"2024","3","Data Engineer","73008","100","2"
"2024","2","AI Scientist","180000","0","2"
"2024","2","AI Scientist","115000","0","2"
"2024","3","Data Analyst","157000","100","2"
"2024","3","Data Analyst","130000","100","2"
"2024","3","Data Engineer","215000","100","2"
"2024","3","Data Engineer","173000","100","2"
"2024","3","Research Scientist","225000","0","2"
"2024","3","Research Scientist","166000","0","2"
"2024","3","Data Analyst","110000","100","2"
"2024","3","Data Analyst","95000","100","2"
"2024","3","Data Engineer","316900","0","2"
"2024","3","Data Engineer","210900","0","2"
"2024","3","Data Engineer","243500","0","2"
"2024","3","Data Engineer","201400","0","2"
"2024","2","Data Scientist","130000","0","2"
"2024","2","Data Scientist","100000","0","2"
"2024","3","Data Analyst","157476","100","2"
"2024","3","Data Analyst","104981","100","2"
"2024","3","Data Engineer","200000","0","2"
"2024","3","Data Engineer","147000","0","2"
"2024","3","Data Engineer","210000","100","2"
"2024","3","Data Engineer","170000","100","2"
"2024","3","Data Architect","100000","0","2"
"2024","3","Data Architect","56250","0","2"
"2024","3","Data Analyst","207300","0","2"
"2024","3","Data Analyst","165900","0","2"
"2024","2","Applied Scientist","222200","0","3"
"2024","2","Applied Scientist","136000","0","3"
"2024","2","Data Engineer","184000","0","2"
"2024","2","Data Engineer","123000","0","2"
"2024","2","Machine Learning Engineer","256500","0","2"
"2024","2","Machine Learning Engineer","138900","0","2"
"2024","3","Research Scientist","337300","0","2"
"2024","3","Research Scientist","192700","0","2"
"2024","3","Data Scientist","210600","0","2"
"2024","3","Data Scientist","110600","0","2"
"2024","3","Research Scientist","313000","0","2"
"2024","3","Research Scientist","232000","0","2"
"2024","3","Research Scientist","239000","0","2"
"2024","3","Research Scientist","161000","0","2"
"2024","3","Data Scientist","225600","0","2"
"2024","3","Data Scientist","146900","0","2"
"2024","3","Data Scientist","178000","0","2"
"2024","3","Data Scientist","122000","0","2"
"2024","2","Data Scientist","187000","0","2"
"2024","2","Data Scientist","127000","0","2"
"2024","3","Machine Learning Engineer","284000","0","2"
"2024","3","Machine Learning Engineer","189000","0","2"
"2024","2","Data Scientist","425000","0","2"
"2024","2","Data Scientist","220000","0","2"
"2024","1","Data Scientist","105000","0","2"
"2024","1","Data Scientist","45000","0","2"
"2024","3","Data Engineer","350000","0","2"
"2024","3","Data Engineer","287000","0","2"
"2024","3","Data Scientist","220000","0","2"
"2024","3","Data Scientist","172000","0","2"
"2024","2","Data Scientist","180000","0","2"
"2024","2","Data Scientist","115000","0","2"
"2024","3","Research Scientist","284000","0","2"
"2024","3","Research Scientist","189000","0","2"
"2024","2","Data Analyst","172000","0","2"
"2024","2","Data Analyst","117000","0","2"
"2024","3","Business Intelligence","194000","0","2"
"2024","3","Business Intelligence","129000","0","2"
"2024","2","Data Engineer","175000","0","2"
"2024","2","Data Engineer","117000","0","2"
"2024","2","Applied Scientist","243300","0","2"
"2024","2","Applied Scientist","131500","0","2"
"2024","3","Machine Learning Engineer","180000","0","2"
"2024","3","Machine Learning Engineer","143000","0","2"
"2024","3","Data Scientist","266000","0","2"
"2024","3","Data Scientist","177000","0","2"
"2024","3","Data Architect","175000","0","2"
"2024","3","Data Architect","117000","0","2"
"2024","3","AI Engineer","257000","0","2"
"2024","3","AI Engineer","171000","0","2"
"2024","3","Data Scientist","187000","0","2"
"2024","3","Data Scientist","127000","0","2"
"2024","3","Data Scientist","223000","0","2"
"2024","3","Data Scientist","150000","0","2"
"2024","2","Research Engineer","256500","0","2"
"2024","2","Research Engineer","138900","0","2"
"2024","2","Data Engineer","185000","0","3"
"2024","2","Data Engineer","81000","0","3"
"2024","2","Research Scientist","200000","0","2"
"2024","2","Research Scientist","136000","0","2"
"2024","1","Data Analyst","185100","0","2"
"2024","1","Data Analyst","106300","0","2"
"2024","3","Data Engineer","175000","0","2"
"2024","3","Data Engineer","117000","0","2"
"2024","2","Data Infrastructure Engineer","155000","100","2"
"2024","2","Data Infrastructure Engineer","140000","100","2"
"2024","2","Applied Scientist","222200","0","3"
"2024","2","Applied Scientist","136000","0","3"
"2024","2","Data Scientist","187000","0","2"
"2024","2","Data Scientist","127000","0","2"
"2024","3","Data Scientist","223000","0","2"
"2024","3","Data Scientist","150000","0","2"
"2024","2","Data Engineer","170000","100","2"
"2024","2","Data Engineer","150000","100","2"
"2024","3","Data Architect","175000","0","2"
"2024","3","Data Architect","117000","0","2"
"2024","3","Research Scientist","337000","0","2"
"2024","3","Research Scientist","237000","0","2"
"2024","3","Data Integration Engineer","256500","0","2"
"2024","3","Data Integration Engineer","170700","0","2"
"2024","2","Analytics Engineer","176000","0","2"
"2024","2","Analytics Engineer","124000","0","2"
"2024","1","Research Engineer","40000","0","2"
"2024","1","Research Engineer","36000","0","2"
"2024","2","Data Scientist","187000","0","2"
"2024","2","Data Scientist","127000","0","2"
"2024","2","Data Product Manager","100000","100","2"
"2024","2","Data Product Manager","77000","100","2"
"2024","3","Data Engineer","200000","0","2"
"2024","3","Data Engineer","147000","0","2"
"2024","2","Applied Scientist","222200","0","3"
"2024","2","Applied Scientist","136000","0","3"
"2024","3","Machine Learning Engineer","283780","0","2"
"2024","3","Machine Learning Engineer","233840","0","2"
"2024","3","Machine Learning Engineer","250000","0","2"
"2024","3","Machine Learning Engineer","150000","0","2"
